Brand_Id,P_Id,Name,Price,Colour,Brand_Name,Ratingcount,Avg_Rating,Description,Occasion,Pattern,Print or Pattern Type,Fabric,Wash Care,Sustainable,Body or Garment Size,Closure,Length,Number of Pockets
1014.0,15347972,Zink London Women Red Solid Quilted Jackets,4999.0,Red,Zink London,0,0.0,red solid quilted jacket mandarin collar pockets zip closure long sleeves straight hemline polyester liningthe model height wearing size souter shell polyester lining fabric polyester machine wash,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,4
1014.0,15859778,Zink London Women Blue Solid Tailored Jacket,3999.0,Blue,Zink London,5,2.2,blue solid tailored jacket shawl collar pockets long sleeves straight hemline polyester liningthe model height wearing size polyester elastane machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,NA
1014.0,15726492,Zink London Pink Lace Culotte Jumpsuit,2899.0,Pink,Zink London,10,4.5,pink self design culotte jumpsuit lace inserts square neck short sleeves pocketspolyester machine washthe model height wearing size,Casual,Printed,Graphic,Cotton,Machine Wash,Regular,Garment Measurements in,NA,Regular,NA
1014.0,15153346,Zink London Olive Green Basic Jumpsuit,2899.0,Olive,Zink London,8,3.6,olive green solid basic jumpsuit waist tie ups shirt collar long sleeves pocketsthe model height wearing size spolyester machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,2
1014.0,18604646,Zink London Women Blue Floral  Lace Design Skirts,1999.0,Blue,Zink London,0,0.0,blue floral lace design line skirt partially elasticated waistband zip closure straight hem attached lining polyester machine washthe model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
1014.0,18283624,Zink London Cream-Coloured & Black Strappy Printed Basic Jumpsuit,2699.0,Cream,Zink London,0,0.0,cream coloured black printed basic jumpsuit tie detail shoulder straps sleeveless polyester machine washthe model height wearing size,Casual,Colourblocked,Typography,Pure Cotton,Machine Wash,Regular,Garment Measurements in,NA,Crop,NA
1014.0,14808690,Zink London Women Grey Tie-Up Shrug,1799.0,Grey,Zink London,9,4.3,grey self design tie regular shrug long sleeves asymmetric hempolyester machine washthe model height wearing size,Formal,Solid,NA,Polycotton,Dry Clean,Regular,Garment Measurements in,Button,Regular,NA
1014.0,15934222,Zink London Women Maroon & Red Colourblocked Pure Acrylic Pullover,3299.0,Maroon,Zink London,0,0.0,maroon red colourblocked pullover mock collar long sleeves half zipper closure ribbed hemthe model height wearing size acrylic machine wash,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Zip,NA,2
1014.0,18310434,Zink London Women Blue Skinny Fit High-Rise Low Distress Heavy Fade Jeans,2399.0,Blue,Zink London,0,0.0,light shade heavy fade blue jeans skinny fit high rise low distress non stretchable pocket length cropped cotton polyester viscose amp elastane fit skinny fit non stretchable model height wearing size,Formal,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Knee Length,NA
1014.0,18604624,Zink London Women Yellow Solid Mini Tulip Skirts,1599.0,Yellow,Zink London,0,0.0,yellow solid mini skirt waist band zip closure tulip style skirt comes tulip hem linethe model height wearing size polyester gentle wash,Formal,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Hook and Bar,Regular,2
1014.0,18283622,Zink London Women Blue & White Printed Jumpsuit,2199.0,Blue,Zink London,0,0.0,blue white printed playsuit round neck sleeveless pocketsthe model height wearing size polyester machine wash,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Knee Length,2
1014.0,8508103,Zink London Women White Self Design Woollen Tailored Jacket,4999.0,White,Zink London,3,3.0,white self design tailored jacket lapel collar two pockets zip closure long sleeves straight hem polyester liningthe model height wearing size wool dry clean,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,2
1014.0,18972712,Zink London Women Brown Tapered Fit High-Rise Pleated Trousers,2599.0,Brown,Zink London,0,0.0,brown tapered fithigh riselength croppedpattern solidpleated designfeature plain pockets rayon amp polyester machine wash fit tapered fit model height wearing size,Casual,Solid,NA,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
1014.0,16356060,Zink London Women Blue & White Striped Straight Mini-Skirt,1599.0,Blue,Zink London,0,0.0,blue white striped straight mini skirt zip closure tie detail ruffled hem model height wearing size polyester machine wash,Casual,Self Design,Open Knit,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,NA
1014.0,17809140,Zink London Black Embellished Basic Jumpsuit,3299.0,Black,Zink London,0,0.0,black self design basic jumpsuit embellished one shoulder long sleeves pockets polyester machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Regular,4
1014.0,15578360,Zink London Black Jumpsuit,2799.0,Black,Zink London,0,0.0,black solid basic jumpsuit round neck three quarter sleeves pockets rayon amp nylon machine washthe model height wearing size,Daily,Yoke Design,Floral,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,NA,NA
1014.0,13782444,Zink London Women Blue & White Printed Basic Jumpsuit,2899.0,Blue,Zink London,13,4.5,blue white printed basic jumpsuit waist tie ups v neck sleeveless two pocketsthe model height wearing size smaterial polyester machine wash,Daily,Yoke Design,Floral,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,NA,NA
